artist,album,albumyear,genre,bayesian,votes,rating,played
Therion,Deggial,2000,"Progressive Metal, Nordic, Operatic and Choral, Goth Doom, Neo Classical",4.15,100,4.22,439
Therion,Lemuria,2004,"Progressive Metal, Nordic, Operatic and Choral, Goth Doom, Neo Classical",4.16,64,4.27,298
Therion,Gothic Kabbalah [Disc 1],2007,"Progressive Metal, Nordic, Operatic and Choral, Goth Doom, Neo Classical",4.22,93,4.33,302
Therion,Gothic Kabbalah [Disc 2],2007,"Progressive Metal, Nordic, Operatic and Choral, Goth Doom, Neo Classical",4.24,56,4.44,148
Thessera,Fooled Eyes,2006,"Progressive Metal, Symphonic, POSI",4.27,159,4.35,1119
Thieves' Kitchen,Argot,2007,"Progressive Rock, Symphonic, Eclectic Prog, Female Fronted",0.00,0,0.00,1
Thieves' Kitchen,"One for Sorrow, Two for Joy",2013,"Progressive Rock, Symphonic, Eclectic Prog, Female Fronted",3.96,11,3.73,22
Thieves' Kitchen,Head,1999,"Progressive Rock, Symphonic, Eclectic Prog, Female Fronted",4.01,3,4.00,4
Thieves' Kitchen,The Clockwork Universe,2015,"Progressive Rock, Symphonic, Eclectic Prog, Female Fronted",4.01,1,4.00,6
Thieves' Kitchen,The Water Road,2008,"Progressive Rock, Symphonic, Eclectic Prog, Female Fronted",4.08,53,4.14,96
Third Eye,Recipe For Disaster,2010,Progressive Metal,4.00,4,3.75,9
Thirteen of Everything,"Welcome, Humans",2005,"Progressive Rock, Symphonic",3.99,48,3.96,277
This Misery Garden,Another Great Day On Earth,2009,Progressive Metal,4.01,24,4.00,147
This Oceanic Feeling,Universal Mind,2015,Crossover Prog,4.00,4,3.88,13
Thonk (AU),Total Non Sense,2001,"Jazz Fusion, Instrumental",4.08,31,4.18,83
Thonk (CH),Earth Vision Impact,2001,"Neo-Prog, Progressive Rock",3.94,29,3.81,68
Thought Chamber,Psykerion,2013,"Progressive Metal, Technical DTI",4.16,31,4.40,108
Thought Chamber,Angular Perceptions,2007,"Progressive Metal, Technical DTI",4.38,280,4.44,1323
Thought Industry,"Mods Carve the Pig: Assassins, Toads and God's Flesh",1993,"Progressive Metal, RIO/Avant-Prog, Thrash",0.00,0,0.00,0
Thought Industry,Songs for Insects,1992,"Progressive Metal, RIO/Avant-Prog, Thrash",0.00,0,0.00,0
Thoughts Factory,Lost,2014,"Progressive Metal, Melodic Metal",4.05,20,4.12,41
Thoughts Of Mind,The Dichotomy Paradox,2015,"Progressive Metal, Symphonic",4.17,21,4.52,64
Three,Wake Pig,2005,"Crossover Prog, AOR",4.05,87,4.07,169
Three,The Ghost You Gave To Me,2011,"Crossover Prog, AOR",4.14,43,4.28,162
Three,The End is Begun,2007,"Crossover Prog, AOR",4.25,139,4.33,257
Three Wise Monkeys,False Flag,2015,"Crossover Prog, Instrumental",4.01,2,4.00,10
Three Wise Monkeys,Progetto Arte,2015,"Crossover Prog, Instrumental",4.03,1,5.00,10
Three Wishes,Towards The Light,2006,Progressive Rock,0.00,0,0.00,54
Threshold,For The Journey,2014,"Progressive Metal, Melodic Metal",4.09,28,4.23,50
Threshold,Psychedelicatessen,2001,"Progressive Metal, Melodic Metal",4.17,64,4.28,318
Threshold,Extinct Instinct,1997,"Progressive Metal, Melodic Metal",4.17,123,4.23,412
Threshold,Wounded Land,1993,"Progressive Metal, Melodic Metal",4.21,81,4.33,355
Threshold,Critical Energy CD1,2004,"Progressive Metal, Melodic Metal",4.28,49,4.55,89
Threshold,Clone,1998,"Progressive Metal, Melodic Metal",4.35,143,4.47,743
Threshold,Critical Energy CD2,2004,"Progressive Metal, Melodic Metal",4.37,64,4.64,89
Threshold,March Of Progress,2012,"Progressive Metal, Melodic Metal",4.41,116,4.57,574
Threshold,Dead Reckoning,2007,"Progressive Metal, Melodic Metal",4.46,299,4.53,1037
Threshold,Critical Mass,2002,"Progressive Metal, Melodic Metal",4.47,267,4.56,1002
Threshold,Subsurface,2004,"Progressive Metal, Melodic Metal",4.48,242,4.58,1074
Threshold,Hypothetical,2001,"Progressive Metal, Melodic Metal",4.50,251,4.60,1038
Thunderstone,Evolution 4.0,2007,"Progressive Metal, Power Metal",4.01,21,4.00,44
Thy Majestie,Jeanne D'Arc,2005,"Progressive Metal, Power Metal, Neo Classical, Epic",3.92,27,3.76,42
Thy Majestie,Hastings 1066,2002,"Progressive Metal, Power Metal, Neo Classical, Epic",3.98,12,3.83,50
Thy Majestie,The Lasting Power,2000,"Progressive Metal, Power Metal, Neo Classical, Epic",4.01,13,4.00,38
Thy Majestie,Echoes Of War,2003,"Progressive Metal, Power Metal, Neo Classical, Epic",4.02,4,4.13,14
Ticket To The Moon,Dilemma On Earth,2012,Progressive Metal,4.14,19,4.45,70
Tides From Nebula,Eternal Movement,2013,"Progressive Metal, Experimental, Post Metal",4.02,15,4.03,31
Tiger Moth Tales,Cocoon,2014,Progressive Rock,4.01,4,4.00,13
Tiles,Off The Floor,2012,"Heavy Prog, Rush and Rush Influenced",0.00,0,0.00,30
Tiles,Pretending 2 Run Disc 1,2016,"Heavy Prog, Rush and Rush Influenced",0.00,0,0.00,1
Tiles,Pretending 2 Run Disc 2,2016,"Heavy Prog, Rush and Rush Influenced",0.00,0,0.00,0
Tiles,Tiles,1994,"Heavy Prog, Rush and Rush Influenced",3.94,24,3.79,55
Tiles,Fence the Clear,1997,"Heavy Prog, Rush and Rush Influenced",4.07,37,4.14,92
Tiles,Window Dressing,2004,"Heavy Prog, Rush and Rush Influenced",4.10,43,4.20,98
Tiles,Fly Paper,2008,"Heavy Prog, Rush and Rush Influenced",4.12,74,4.20,233
Tiles,Presents Of Mind,1999,"Heavy Prog, Rush and Rush Influenced",4.16,66,4.27,186
Tilt,Million Dollar Wound,2009,Crossover Prog,4.01,24,4.00,30
Tim Bowness,Abandoned Dancehall Dreams (Disk 2),2014,Crossover Prog,3.99,1,3.00,4
Tim Bowness,Stupid Things That Mean the World,2015,Crossover Prog,4.00,3,3.83,10
Tim Bowness,Abandoned Dancehall Dreams (Disk 1),2014,Crossover Prog,4.01,1,4.00,3
Tim Donahue,Madmen And Sinners,2004,"Progressive Metal, Technical DTI",4.01,33,4.00,122
Time And Tide,The Water's Edge,2004,"Neo-Prog, Progressive Rock",3.97,39,3.92,100
Time Columns,Mana,2012,"Progressive Rock, Post Rock, Experimental, Instrumental",3.96,22,3.84,40
Time Machine,Secret Oceans (Part 2),1998,Progressive Metal,0.00,0,0.00,4
Time Machine,Eternity Ends,1998,Progressive Metal,3.99,4,3.62,16
Time Machine,Evil,2004,Progressive Metal,4.00,9,3.94,34
Time Machine,Aliger Daemon,2001,Progressive Metal,4.07,3,5.00,30
Time Machine,Reviviscence,2004,Progressive Metal,4.07,21,4.21,191
Time Requiem,Unleashed In Japan,2003,"Progressive Metal, Neo Classical, Keyboard Oriented",4.01,1,4.00,9
Time Requiem,The Inner Circle of Reality,2004,"Progressive Metal, Neo Classical, Keyboard Oriented",4.02,41,4.04,194
Time Requiem,Optical Illusion,2006,"Progressive Metal, Neo Classical, Keyboard Oriented",4.09,96,4.12,369
Time Requiem,Time Requiem,2002,"Progressive Metal, Neo Classical, Keyboard Oriented",4.17,67,4.28,405
Time Symmetry,Fate In Gray,2006,Progressive Metal,4.05,40,4.09,243
Time's Forgotten,Dandelion,2009,Progressive Metal,4.10,39,4.22,77
Timefall,Into The Shadows,2007,"Progressive Metal, Technical DTI",3.99,22,3.93,30
Timefall,Your Days Were Mine,2008,"Progressive Metal, Technical DTI",4.09,22,4.25,63
To-Mera,Exile,2012,"Progressive Metal, Technical Metal, Female Fronted",4.10,44,4.20,141
To-Mera,Transcendental,2006,"Progressive Metal, Technical Metal, Female Fronted",4.16,90,4.24,149
To-Mera,Delusion,2008,"Progressive Metal, Technical Metal, Female Fronted",4.24,186,4.30,904
TOC,Loss Angeles,2004,"Progressive Metal, Death Metal, Thrash",4.06,58,4.10,359
TOC,Pervertigo,2002,"Progressive Metal, Death Metal, Thrash",4.06,10,4.30,156
Toccata,Circe,2005,"Progressive Rock, Symphonic",4.10,54,4.19,136
Todd Grubbs,Combination,1994,"Guitar Oriented Metal, Shred, Instrumental",3.95,17,3.76,28
Todd Grubbs,Beautiful Device,2004,"Guitar Oriented Metal, Shred, Instrumental",4.01,10,4.00,19
Tolerance,2005 demo,2005,"Progressive Metal, Technical DTI",4.02,15,4.03,97
Tolerance,When Time Stops,2013,"Progressive Metal, Technical DTI",4.07,9,4.39,18
Tomas Bodin,Sonic Boulevard,2003,"Progressive Rock, Symphonic, Keyboard Oriented",3.92,49,3.82,84
Tomas Bodin,I AM,2005,"Progressive Rock, Symphonic, Keyboard Oriented",3.95,38,3.86,126
Tommy Ermolli,Step Ahead,2009,"Guitar Oriented Rock, Instrumental",3.99,16,3.91,29
Tomorrow's Eve,The Tower (single),2007,"Progressive Metal, Technical DTI",4.10,26,4.25,64
Tomorrow's Eve,The Unexpected World,2000,"Progressive Metal, Technical DTI",4.10,24,4.27,88
Tomorrow's Eve,Mirror of Creation II - Genesis II,2006,Progressive Metal,4.14,30,4.35,377
Tomorrow's Eve,Mirror Of Creation,2003,"Progressive Metal, Technical DTI",4.30,104,4.44,733
Tomorrow's Eve,Tales From Serpentia,2008,"Progressive Metal, Technical DTI",4.32,138,4.43,635
Tony Banks,Still,1991,"Crossover Prog, Symphonic, Genesis & Influenced",3.92,13,3.58,22
Tony Banks,A Curious Feeling,1979,Progressive Rock,4.04,23,4.11,100
Tony Hernando,TH III Live!,2006,"Guitar Oriented Rock, Instrumental, Shred",4.02,15,4.03,31
Tony Hernando,Actual Events,2008,"Guitar Oriented Rock, Instrumental, Shred",4.04,16,4.13,32
Tony Levin,Resonator,2006,"Prog-Fusion, Instrumental, Guitar Oriented Rock",3.89,38,3.72,44
Tony Levin,Pieces Of The Sun,2002,"Prog-Fusion, Instrumental, Guitar Oriented Rock",4.00,49,3.98,159
Tony MacAlpine,Evolution,1995,"Guitar Oriented Metal, Neo Classical, Shred, Instrumental",4.10,30,4.25,81
Tony MacAlpine,Edge Of Insanity,1985,"Guitar Oriented Metal, Neo Classical, Shred, Instrumental",4.15,82,4.23,287
Tony MacAlpine,Maximum Security,1987,"Guitar Oriented Metal, Neo Classical, Shred, Instrumental",4.20,121,4.27,404
Tony MacAlpine,Chromaticity,2001,"Guitar Oriented Metal, Neo Classical, Shred, Instrumental",4.21,89,4.32,476
Tony Patterson & Brendan Eyre,Northlands,2014,"Progressive Rock, Neo-Prog",4.02,5,4.10,13
Tony Spada,The Human Element,2004,"Prog-Fusion, Guitar Oriented Rock, Instrumental",3.99,15,3.90,22
Tool,Opiate,1992,"Post Metal, Dark",4.03,15,4.07,31
Tool,Undertow,1993,"Post Metal, Dark",4.21,46,4.42,108
Tool,AEnima,1996,"Post Metal, Dark",4.21,209,4.26,624
Tool,Lateralus,2001,"Post Metal, Dark",4.36,223,4.44,1048
Tool,"10,000 Days",2006,"Post Metal, Dark",4.38,198,4.47,595
Torben Enevoldsen,Flying Solo,2006,"Progressive Metal, Guitar Oriented Metal, Instrumental, Shred",4.00,19,3.97,103
Torman Maxt,The Problem of Pain Part 1,2007,"Heavy Prog, Christian",3.93,16,3.66,30
Touchstone,Mad Hatters,2006,"Crossover Prog, AOR",4.03,37,4.05,158
Touchstone,Discordant Dreams,2007,"Crossover Prog, AOR",4.04,16,4.12,32
Touchstone,The City Sleeps,2011,"Crossover Prog, AOR",4.07,40,4.14,80
Touchstone,Oceans of Time,2013,"Crossover Prog, AOR",4.08,12,4.33,27
Touchstone,Wintercoast,2009,"Crossover Prog, AOR",4.14,71,4.23,269
Town Portal,Chronopoly,2012,"Progressive Metal, Post Metal, Instrumental",3.96,11,3.73,43
Toxic Smile,Farewell,2015,Progressive Metal,0.00,0,0.00,0
Toy Matinee,Toy Matinee,1990,"Crossover Prog, AOR",4.07,74,4.10,264
TOYZ,The Infinite Road,2012,"Progressive Rock, Symphonic, Instrumental",4.10,22,4.30,49
Trance of Mine,Reflections,2004,"Progressive Metal, Goth Doom, Female Fronted",3.91,18,3.64,127
Trans-Siberian Orchestra,The Christmas Attic,1998,"Crossover Prog, Symphonic, Neo Classical, Christmas",4.03,19,4.05,48
Trans-Siberian Orchestra,Christmas Eve And Other Stories,1996,"Crossover Prog, Symphonic, Neo Classical, Christmas",4.20,45,4.40,84
Trans-Siberian Orchestra,Beethoven's Last Night,2000,"Crossover Prog, Symphonic, Neo Classical, Christmas",4.27,117,4.38,221
Trans-Siberian Orchestra,The Lost Christmas Eve,2004,"Crossover Prog, Symphonic, Neo Classical, Christmas",4.32,86,4.49,254
Transatlantic,The Whirlwind (Disk 2),2009,"Progressive Rock, Symphonic",4.06,102,4.09,111
Transatlantic,Kaleidoscope (Bonus Disc),2014,"Progressive Rock, Symphonic, Cover Songs",4.08,10,4.40,18
Transatlantic,Live In America (Disc 1),2001,"Progressive Rock, Symphonic",4.08,30,4.20,51
Transatlantic,Live In America (Disk 2),2001,"Progressive Rock, Symphonic",4.11,45,4.21,68
Transatlantic,Kaleidoscope,2014,"Progressive Rock, Symphonic",4.12,43,4.23,74
Transatlantic,Live In Europe (Disc 1),2003,"Progressive Rock, Symphonic",4.14,33,4.32,32
Transatlantic,Live In Europe (Disc 2),2003,"Progressive Rock, Symphonic",4.22,14,4.96,14
Transatlantic,The Whirlwind (Disk 1),2009,"Progressive Rock, Symphonic",4.25,161,4.32,292
Transatlantic,SMPTe -The Roine Stolt Mixes-,2003,"Progressive Rock, Symphonic",4.27,68,4.46,107
Transatlantic,SMPTe,2000,"Progressive Rock, Symphonic",4.29,152,4.38,618
Transatlantic,Bridge Across Forever,2001,"Progressive Rock, Symphonic",4.36,149,4.47,476
Transcend,The Mind,2011,"Progressive Metal, Technical DTI",4.00,41,3.98,73
Transmission,"ID, Ego, and Superego",2007,Progressive Metal,4.32,195,4.40,969
Traumhaus,Das Geheimnis,2013,"Progressive Rock, Symphonic",4.00,13,3.92,22
Travis Larson Band,Burn Season,2004,"Guitar Oriented Rock, Instrumental",4.11,38,4.22,76
Trettioåriga Kriget,Efter Efter,2011,Crossover Prog,4.00,4,3.75,8
Trettioåriga Kriget,I Början Och Slutet,2007,Crossover Prog,4.03,30,4.05,59
Trevor Rabin,Can't Look Away,1989,"Crossover Prog, Yes & Yes Influenced",4.00,64,3.98,218
Trey Gunn,The Third Star,1996,"Guitar Oriented Rock, King Crimson & Influenced Contemporary, Instrumental",3.94,31,3.82,70
Trey Gunn Band,The Joy of Molybdenum,2000,"Eclectic Prog, Guitar Oriented Rock, King Crimson & Influenced Contemporary, Instrumental",3.85,41,3.65,132
Trey Gunn Band,Live Encounter,2001,"Eclectic Prog, Guitar Oriented Rock, King Crimson & Influenced Contemporary, Instrumental",3.93,20,3.72,44
Triangle,Square The Circle,2000,"Neo-Prog, Progessive Rock",3.98,2,3.00,4
Tribal Tech,Primal Tracks,1994,"Jazz Fusion, Instrumental",4.00,37,3.97,60
Tribute,Breaking Barriers,2013,Progressive Rock,4.02,3,4.17,11
Trinity & Triage,Trinity & Triage,2014,"Progressive Rock, Psychadelic Rock, Folk/Celtic",0.00,0,0.00,23
Trinity Avenue,Instrumental EP,2013,"Progressive Metal, Djent, Instrumental",4.04,7,4.21,39
Trion,Funfair Fantasy,2013,Progressive Rock,3.94,13,3.65,24
Trion,Pilgrim,2006,Progressive Rock,4.02,2,4.25,14
Tristania,Rubicon,2010,"Progressive Metal, Symphonic, Death Metal, Goth Doom, Female Fronted",3.93,19,3.71,21
Tristania,World of Glass,2001,"Progressive Metal, Symphonic, Death Metal, Goth Doom, Female Fronted",3.94,20,3.75,74
Tristania,Beyond the Veil,2001,"Progressive Metal, Symphonic, Death Metal, Goth Doom, Female Fronted",3.98,26,3.90,95
Tristania,Darkest White,2013,"Progressive Metal, Symphonic, Death Metal, Goth Doom, Female Fronted",3.98,10,3.80,14
Tristania,Ashes,2005,"Progressive Metal, Symphonic, Death Metal, Goth Doom, Female Fronted",3.99,45,3.97,159
Tristania,Illumination,2007,"Progressive Metal, Symphonic, Death Metal, Goth Doom, Female Fronted",4.11,49,4.20,133
Tritonus,Prison of Light,2013,Progressive Metal,3.94,12,3.62,18
Triumph,In The Beginning,1976,"Prog Related, Hard Rock",3.86,39,3.67,92
Triumph,Surveillance.,1987,"Prog Related, Hard Rock",3.95,44,3.88,97
Triumph,Allied Forces,1981,"Prog Related, Hard Rock",3.98,107,3.97,360
Triumph,Just A Game,1979,"Hard Rock, Prog Related",3.99,57,3.96,76
Triumph,The Sport Of Kings,1986,"Prog Related, Hard Rock",3.99,20,3.93,38
Triumph,Never Surrender,1983,"Prog Related, Hard Rock",4.07,48,4.13,104
Triumph,Thunder Seven,1985,"Prog Related, Hard Rock",4.10,93,4.14,223
Triumvirat,Old Loves Die Hard [2002 Remaster],1976,"Progressive Rock, Symphonic, ELP & Influenced",3.95,22,3.82,39
Triumvirat,Illusions On A Double Dimple (Digital Remaster 2002),1973,"Progressive Rock, Symphonic, ELP & Influenced",4.00,20,3.98,25
Triumvirat,Spartacus (Remastered),1975,"Progressive Rock, Symphonic, ELP & Influenced",4.04,33,4.08,69
Triumvirat,Spartacus,1975,"Progressive Rock, Symphonic, ELP & Influenced",4.13,16,4.47,77
Tunnelvision,Tomorrow,2002,"Progressive Metal, Power Metal",4.02,15,4.03,23
Turbulence,Disequilibrium,2015,Progressive Metal,0.00,0,0.00,1
Twilight,The Edge,1999,"Progressive Metal, Melodic Metal",4.02,13,4.04,22
Twilight,Eye for an Eye,2000,"Progressive Metal, Melodic Metal",4.10,19,4.32,70
Twinspirits,Legacy.,2011,Progressive Metal,0.00,0,0.00,180
Twinspirits,The Music That Will Heal The World,2007,Progressive Metal,3.92,63,3.85,120
Twinspirits,The Forbidden City,2009,Progressive Metal,4.11,103,4.16,291
Twisted Into Form,Then Comes Affliction to Awaken the Dreamer,2006,"Progressive Metal, Technical Metal, Math",4.09,68,4.15,237
Twombley Burwash,Grak,2014,Crossover Prog,4.01,4,4.00,4
Ty Oliver,Heartstrings,2008,"Guitar Oriented Rock, Instrumental",4.03,6,4.17,11
Ty Tabor,Rock Garden,2006,"Prog Related, AOR",3.85,83,3.75,427
Ty Tabor,Moonflower Lane,1998,"Prog Related, AOR",3.90,25,3.68,25
Týr,Eric The Red,2006,"Progressive Metal, Power Metal, Folk/Celtic, Nordic, Epic",4.00,14,3.96,29
Týr,Ragnarok,2006,"Progressive Metal, Power Metal, Folk/Celtic, Nordic, Epic",4.05,2,5.00,30
Týr,Land,2008,"Progressive Metal, Power Metal, Folk/Celtic, Nordic, Epic",4.13,24,4.35,47
Týr,Valkyrja,2013,"Progressive Metal, Power Metal, Folk/Celtic, Nordic, Epic",4.16,28,4.43,62
Tystnaden,In Our Eye,2008,"Progressive Metal, Goth Doom, Female Fronted",4.02,28,4.04,57
Ubi Maior,Nostos,2005,"Progressive Rock, Symphonic Italian School",3.93,35,3.80,153
Ubi Maior,Incanti Bio Meccanici,2015,"Progressive Rock, Symphonic Italian School",4.00,1,3.50,4
Ubi Maior,Senza Tempo,2009,"Progressive Rock, Symphonic Italian School",4.02,1,4.50,5
UK,UK,1978,"Progressive Rock, Symphonic",3.97,98,3.95,410
UK,Concert Classics - Vol. 4,1999,"Progressive Rock, Symphonic",4.10,22,4.30,50
UK,Danger Money,1979,"Progressive Rock, Symphonic",4.21,62,4.36,321
UK,Night After Night,1979,"Progressive Rock, Symphonic",4.26,39,4.58,87
UKZ,Radiation,2009,"Crossover Prog, AOR",3.94,36,3.83,113
Umpfel,Cactus,2015,Progressive Metal,0.00,0,0.00,6
Umphrey's McGee,Anchor Drops,2004,"Crossover Prog, Jam",3.88,54,3.75,157
Umphrey's McGee,Safety In Numbers,2006,"Crossover Prog, Jam",3.94,32,3.81,67
Umphrey's McGee,Prog Sampler,2009,"Crossover Prog, Jam",4.03,19,4.05,20
Umphrey's McGee,Mantis,2009,"Crossover Prog, Jam",4.17,72,4.27,208
Under The Sun,Schematism - On Stage With Under The Sun,2005,"Heavy Prog, Rush and Rush Influenced",3.91,15,3.57,41
Under The Sun,Under The Sun,2000,"Heavy Prog, Rush and Rush Influenced",3.97,99,3.95,234
Unexpected Allies,The Author & The Architect,2011,Progressive Metal,3.97,40,3.91,80
Unifaun,Unifaun,2008,Progressive Rock,4.02,76,4.03,183
Unified Past,Tense,2010,"Progressive Metal, Power Metal",0.00,0,0.00,3
Unified Past,Observations,2011,"Progressive Metal, Power Metal",3.98,2,3.00,6
Unified Past,Shifting the Equilibrium,2015,"Progressive Metal, Power Metal",4.01,1,4.00,5
United Progressive Fraternity,Fall In Love With The World,2014,"Progressive Rock, Symphonic",4.06,15,4.20,29
Unitopia,Covered Mirror Vol. 1 - Smooth as Silk,2012,"Eclectic Prog, Progressive Rock, AOR",3.90,36,3.75,42
Unitopia,More Than A Dream,2005,"Eclectic Prog, Progressive Rock, AOR",4.09,112,4.13,247
Unitopia,The Garden (Disc 2),2008,"Eclectic Prog, Progressive Rock, AOR",4.19,106,4.26,217
Unitopia,The Garden (Disc 1),2008,"Eclectic Prog, Progressive Rock, AOR",4.26,126,4.35,278
Unitopia,Artificial,2010,"Eclectic Prog, Progressive Rock, AOR",4.26,105,4.37,276
Univers Zero,1313,1977,"RIO/Avant-Prog, Instrumental, Chamber Ensemble",0.00,0,0.00,0
Univers Zero,Heresie,1979,"RIO/Avant-Prog, Instrumental, Chamber Ensemble",0.00,0,0.00,0
Universe Effects,In The Haze That Surrounds Us,2015,Progressive Metal,4.07,15,4.23,38
Unreal,The Raven,2015,"Progressive Metal, Power Metal, Symphonic",0.00,0,0.00,6
Unsun,The End Of Life,2008,"Progressive Metal, Goth Doom, Female Fronted",4.09,73,4.14,182
Until Rain,Anthem To Creation,2013,Progressive Metal,3.99,25,3.94,38
Until Rain,Pandemic,2011,Progressive Metal,4.00,9,3.94,21
Until Rain,The Reign of Dreams,2009,Progressive Metal,4.04,11,4.14,40
Urban Tales,Diary Of a No,2007,"Progressive Metal, Goth Doom",3.87,47,3.71,182
Ureas,The Black Heart Album,2015,Progressive Metal,3.98,2,3.00,4
Uriah Heep,Fallen Angel,1978,"Heavy Prog, Hard Rock, AOR",3.92,15,3.60,19
Uriah Heep,Raging Silence,1989,"Heavy Prog, Hard Rock, AOR",3.94,17,3.71,22
Uriah Heep,Abominog,1982,Progressive Rock,4.01,42,4.00,26
Uriah Heep,The Magician's Birthday,1972,"Heavy Prog, Hard Rock, AOR",4.06,19,4.18,40
Uriah Heep,Demons and Wizards,1972,"Heavy Prog, Hard Rock, AOR",4.13,23,4.39,81
Uriah Heep,Look At Yourself,1971,"Heavy Prog, Hard Rock, AOR",4.20,58,4.36,187
Utopia,RA,1977,"Eclectic Prog, Progressive Rock, AOR",3.90,49,3.79,130
Utopia,Mood Changes,2016,Progressive Metal,4.00,4,3.88,5
Utopia,Todd Rundgren's Utopia,1974,"Eclectic Prog, Progressive Rock, AOR",4.12,47,4.22,79
Valley's Eve,Deception Of Pain,2002,"Progressive Metal, Melodic Metal",4.09,41,4.17,293
